ItemName,Value,Day
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,16,1
livingroom_couch_plug_consumption,0,1
global_waterheater_current,0.73,1
kitchen_fridge_current,0,1
livingroom_couch_plug_consumption,0,1
global_active_power,0.211195558,1
global_current,1.69991982,1
global_power_factor,1.50461698,1
global_power_factor,1.32848597,1
livingroom_heater2_command,0,1
global_gas_total,189149,1
office_desk_plug_consumption,47,1
bedroom_heater2_temperature,19.8,1
office_desk_plug_consumption,28,1
livingroom_tv_plug_consumption,1,1
global_voltage,239.246536,1
office_heater_temperature,20.2,1
kitchen_temperature,21,1
livingroom_couch_plug_consumption,0,1
kitchen_oven_power,0,1
livingroom_heater1_temperature,19.1,1
global_lighting_total_energy,224501,1
global_current,4.8356514,1
livingroom_heater2_effective_mode,1,1
global_voltage,239.846237,1
global_gas_total,189149,1
global_active_energy,2940.261,1
bedroom_heater1_effective_setpoint,19,1
global_active_energy,2940.785,1
global_current,1.43214822,1
global_active_power,0.264866292,1
global_gas_total,189133,1
kitchen_CO2,241.92,1
livingroom_couch_plug_consumption,0,1
office_desk_plug_consumption,19,1
office_desk_plug_consumption,17,1
kitchen_temperature,20.94,1
global_current,1.46396744,1
kitchen_oven_total_energy,11701,1
kitchen_dishwasher_partial_energy,19349,1
office_heater_effective_mode,1,1
global_frequency,50.0048599,1
office_desk_plug_consumption,24,1
livingroom_table_noise,0.505382,1
livingroom_tv_plug_consumption,0,1
kitchen_cooktop_total_energy,21745,1
office_desk_plug_consumption,17,1
livingroom_table_plug_consumption,0,1
bedroom_temperature,21.58,1
global_active_power,1.03476727,1
livingroom_table_noise,1.17549,1
office_presence,ON,1
global_active_power,0.217450365,1
livingroom_couch_plug_consumption,0,1
bedroom_heater2_effective_setpoint,19,1
kitchen_hood_total_energy,468,1
livingroom_couch_plug_consumption,0,1
office_heater_temperature,20.4,1
global_voltage,237.489899,1
kitchen_hood_current,0,1
office_desk_plug_consumption,12,1
office_presence,ON,1
livingroom_heater1_command,0,1
office_desk_plug_consumption,33,1
global_active_power,0.172679961,1
office_desk_plug_consumption,20,1
office_tv_plug_consumption,0,1
bathroom_heater_effective_setpoint,19,1
office_desk_plug_consumption,39,1
livingroom_heater2_effective_setpoint,19,1
livingroom_couch_plug_consumption,0,1
office_presence,ON,1
bathroom_heater_command,0,1
office_tv_status,OFF,1
livingroom_couch_plug_consumption,0,1
global_current,1.69563174,1
global_current,1.41989291,1
global_current,1.3913157,1
global_current,1.39105582,1
livingroom_table_plug_consumption,0,1
global_active_energy,2939.661,1
kitchen_cooktop_current,0,1
bedroom_heater1_effective_setpoint,19,1
kitchen_dishwasher_total_energy,19349,1
global_waterheater_power,120,1
livingroom_table_noise,1.07375,1
livingroom_tv_plug_consumption,1,1
livingroom_tv_plug_consumption,1,1
livingroom_tv_plug_consumption,1,1
global_voltage,238.789505,1
livingroom_couch_plug_consumption,0,1
bedroom_humidity,30,1
livingroom_tv_plug_consumption,0,1
kitchen_oven_current,0,1
office_tv_plug_consumption,0,1
livingroom_table_noise,0.574273,1
office_tv_plug_consumption,0,1
global_active_energy,2939.661,1
bedroom_temperature,21.74,1
livingroom_table_plug_consumption,0,1
global_power_factor,1.43508196,1
global_frequency,50.0000572,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_current,4.63833427,1
global_power_factor,1.24352503,1
global_active_power,0.265548617,1
office_presence,ON,1
kitchen_hood_total_energy,468,1
global_active_energy,2939.05,1
global_shutters_voltage,238.08,1
livingroom_table_plug_consumption,0,1
office_heater_effective_mode,1,1
livingroom_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
kitchen_oven_power,0,1
office_tv_status,OFF,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_power_factor,1.42389202,1
global_active_energy,2939.05,1
global_active_power,0.205649525,1
global_frequency,49.9388962,1
bedroom_heater1_command,0,1
bathroom_CO2,352.96,1
global_power_factor,1.23652601,1
livingroom_tv_plug_consumption,1,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_heater1_command,0,1
office_desk_plug_consumption,19,1
global_gas_total,189158,1
global_power_factor,1.05731297,1
bedroom_CO2,702.72,1
global_voltage,238.642227,1
livingroom_table_plug_consumption,0,1
livingroom_tv_status,OFF,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_power_factor,1.33501601,1
global_active_power,0.25763911,1
livingroom_couch_plug_consumption,0,1
global_gas_total,189138,1
livingroom_table_noise,0.328557,1
bedroom_humidity,33,1
global_frequency,49.9837151,1
livingroom_humidity,33,1
bedroom_heater1_temperature,19.1,1
kitchen_cooktop_partial_energy,21744,1
livingroom_table_luminosity,142.96,1
kitchen_humidity,34,1
bathroom_heater_temperature,19.3,1
global_gas_total,189117,1
office_tv_plug_consumption,0,1
kitchen_cooktop_total_energy,21745,1
global_active_energy,2940.261,1
kitchen_hood_current,0,1
global_frequency,49.996315,1
office_tv_status,OFF,1
livingroom_table_plug_consumption,0,1
office_presence,ON,1
office_tv_status,OFF,1
livingroom_table_noise,0.164495,1
office_desk_plug_consumption,35,1
office_presence,OFF,1
office_desk_plug_consumption,27,1
global_shutters_current,0,1
global_power_factor,1.49928308,1
global_active_power,0.206488743,1
global_voltage,238.496521,1
livingroom_table_plug_consumption,0,1
global_voltage,238.543777,1
kitchen_dishwasher_power,0,1
global_active_energy,2939.661,1
office_desk_plug_consumption,29,1
global_gas_total,189160,1
global_lighting_total_energy,224523,1
livingroom_couch_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_current,1.49996996,1
global_active_power,0.172292635,1
office_tv_plug_consumption,0,1
bedroom_humidity,31,1
global_gas_total,189117,1
bedroom_heater2_temperature,19.8,1
office_heater_effective_setpoint,19,1
office_desk_plug_consumption,26,1
bedroom_heater1_effective_setpoint,19,1
kitchen_hood_current,0,1
livingroom_table_plug_consumption,0,1
bedroom_heater1_command,0,1
livingroom_tv_plug_consumption,0,1
global_voltage,238.773209,1
global_frequency,49.9966393,1
global_active_energy,2940.785,1
office_presence,ON,1
office_presence,ON,1
livingroom_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
livingroom_heater1_temperature,19.1,1
global_active_power,0.214341402,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_active_energy,2939.661,1
global_power_factor,1.47987902,1
global_gas_total,189117,1
global_power_factor,1.02540398,1
bedroom_heater2_effective_setpoint,19,1
kitchen_oven_total_energy,11701,1
office_tv_status,OFF,1
livingroom_CO2,574.72,1
office_heater_effective_mode,1,1
bedroom_heater1_temperature,19.1,1
global_frequency,49.9699936,1
livingroom_tv_plug_consumption,1,1
office_desk_plug_consumption,51,1
livingroom_couch_plug_consumption,0,1
kitchen_hood_partial_energy,468,1
office_desk_plug_consumption,30,1
global_lighting_current,0.28,1
livingroom_heater1_effective_mode,1,1
global_active_energy,2940.785,1
global_voltage,237.770126,1
global_frequency,49.9645996,1
global_gas_total,189153,1
livingroom_heater1_effective_setpoint,19,1
global_active_power,1.02183664,1
office_tv_status,OFF,1
global_voltage,238.590073,1
livingroom_couch_noise,0.385604,1
global_lighting_total_energy,224567,1
bedroom_humidity,31,1
office_presence,OFF,1
kitchen_hood_partial_energy,468,1
office_desk_plug_consumption,20,1
livingroom_tv_plug_consumption,0,1
office_tv_status,OFF,1
global_voltage,236.451523,1
office_tv_plug_consumption,0,1
global_active_energy,2939.661,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
office_desk_plug_consumption,17,1
global_frequency,49.9950104,1
global_active_power,0.210681707,1
global_frequency,50.0269394,1
livingroom_tv_plug_consumption,1,1
global_voltage,238.243973,1
office_tv_plug_consumption,0,1
global_frequency,49.9996681,1
global_power_factor,1.05923295,1
office_heater_command,0,1
global_voltage,237.713272,1
global_frequency,49.9628601,1
livingroom_table_plug_consumption,0,1
global_waterheater_partial_energy,179420,1
livingroom_table_plug_consumption,0,1
global_frequency,49.9971962,1
global_active_energy,2939.661,1
livingroom_heater2_effective_mode,1,1
global_shutters_current,0,1
livingroom_table_plug_consumption,0,1
global_active_power,0.530267239,1
office_desk_plug_consumption,25,1
livingroom_temperature,20.6,1
livingroom_tv_status,OFF,1
global_voltage,237.17218,1
office_desk_plug_consumption,25,1
livingroom_table_noise,1.69988,1
global_power_factor,1.46109104,1
global_active_power,0.223586753,1
global_power_factor,1.06063402,1
office_presence,OFF,1
office_desk_plug_consumption,46,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,15,1
global_power_factor,1.34305406,1
kitchen_fridge_current,0,1
global_shutters_total_energy,3617,1
global_power_factor,1.043064,1
livingroom_tv_plug_consumption,0,1
global_voltage,239.018951,1
livingroom_couch_plug_consumption,0,1
livingroom_temperature,20.6,1
office_desk_plug_consumption,17,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
office_heater_effective_setpoint,19,1
office_tv_plug_consumption,0,1
global_voltage,237.967834,1
bedroom_heater2_effective_setpoint,19,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
bedroom_noise,0.673744,1
global_active_power,0.306073517,1
global_lighting_voltage,237.18,1
global_current,1.6943531,1
global_gas_total,189117,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_current,4.64412689,1
global_current,1.33171034,1
global_current,3.996454,1
global_power_factor,1.06314099,1
global_frequency,49.9785995,1
global_active_power,1.05761015,1
entrance_heater_command,0,1
livingroom_table_plug_consumption,0,1
office_luminosity,94,1
office_presence,OFF,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_heater_command,0,1
livingroom_couch_plug_consumption,0,1
global_voltage,238.371979,1
office_desk_plug_consumption,17,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_frequency,49.973732,1
global_frequency,49.9630165,1
office_tv_plug_consumption,0,1
office_presence,OFF,1
kitchen_hood_power,0,1
global_active_power,1.08674669,1
office_tv_plug_consumption,0,1
global_gas_total,189133,1
bedroom_temperature,21.58,1
office_tv_status,OFF,1
global_current,1.53745604,1
bedroom_temperature,21.78,1
livingroom_table_plug_consumption,0,1
global_current,1.37734723,1
office_desk_plug_consumption,6,1
office_desk_plug_consumption,15,1
global_voltage,237.126556,1
kitchen_cooktop_voltage,237.45,1
livingroom_table_plug_consumption,0,1
kitchen_oven_partial_energy,11688,1
livingroom_heater2_command,0,1
global_active_energy,2940.261,1
global_current,1.35157907,1
office_tv_plug_consumption,0,1
livingroom_couch_noise,0.635677,1
global_active_energy,2939.661,1
livingroom_tv_plug_consumption,0,1
global_active_power,0.209358722,1
global_current,4.85164261,1
office_desk_plug_consumption,21,1
global_active_power,0.211271614,1
office_presence,ON,1
office_tv_plug_consumption,0,1
kitchen_washingmachine_partial_energy,3942,1
bathroom_heater_effective_mode,1,1
livingroom_tv_plug_consumption,0,1
livingroom_heater2_command,0,1
kitchen_dishwasher_current,0,1
global_frequency,50.0204239,1
livingroom_tv_plug_consumption,0,1
livingroom_table_noise,0.820765,1
livingroom_couch_plug_consumption,0,1
global_current,1.44728827,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
global_power_factor,1.43652201,1
global_gas_total,189137,1
office_presence,ON,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_couch_plug_consumption,0,1
global_active_energy,2940.261,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
entrance_heater_effective_mode,1,1
livingroom_table_plug_consumption,0,1
global_frequency,49.964489,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,17,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,24,1
livingroom_table_plug_consumption,0,1
global_voltage,237.543564,1
bedroom_CO2,770.56,1
global_heaters_temperature,20.4,1
kitchen_washingmachine_voltage,238.1,1
livingroom_heater2_temperature,19.3,1
global_heaters_temperature,20.3,1
global_power_factor,1.03206897,1
office_tv_plug_consumption,0,1
global_current,4.18236017,1
office_tv_plug_consumption,0,1
kitchen_dishwasher_current,0,1
bedroom_heater2_effective_mode,1,1
office_tv_plug_consumption,0,1
livingroom_table_noise,0.289373,1
livingroom_table_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
kitchen_washingmachine_voltage,237.74,1
office_desk_plug_consumption,38,1
livingroom_tv_plug_consumption,0,1
global_voltage,237.879715,1
office_desk_plug_consumption,84,1
entrance_heater_temperature,20.3,1
global_active_power,0.26843816,1
livingroom_couch_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
global_power_factor,1.491081,1
office_desk_plug_consumption,44,1
global_power_factor,1.036008,1
global_gas_total,189116,1
global_frequency,49.9966507,1
office_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
bedroom_humidity,31,1
office_presence,OFF,1
livingroom_couch_plug_consumption,0,1
livingroom_humidity,33,1
office_tv_status,OFF,1
livingroom_couch_plug_consumption,0,1
global_active_power,0.160548657,1
office_presence,ON,1
livingroom_table_plug_consumption,0,1
bedroom_humidity,30,1
office_desk_plug_consumption,19,1
global_power_factor,1.34075999,1
office_presence,OFF,1
livingroom_table_plug_consumption,0,1
office_presence,OFF,1
livingroom_humidity,33,1
kitchen_luminosity,74,1
kitchen_hood_voltage,238.59,1
global_current,1.43765998,1
livingroom_tv_plug_consumption,0,1
livingroom_table_noise,0.957404,1
livingroom_tv_plug_consumption,1,1
global_current,4.59904051,1
office_tv_plug_consumption,0,1
global_active_power,1.07172179,1
kitchen_oven_voltage,237.34,1
global_current,4.68356895,1
kitchen_hood_current,0,1
global_gas_total,189112,1
livingroom_couch_plug_consumption,0,1
global_gas_total,189138,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,15,1
kitchen_washingmachine_current,0,1
bedroom_heater2_temperature,19.4,1
kitchen_washingmachine_current,0,1
entrance_heater_temperature,19.9,1
livingroom_tv_plug_consumption,0,1
office_presence,ON,1
global_power_factor,1.03686202,1
livingroom_tv_plug_consumption,0,1
office_tv_plug_consumption,0,1
kitchen_fridge_partial_energy,119366,1
office_presence,ON,1
global_waterheater_current,0.74,1
office_desk_plug_consumption,18,1
global_power_factor,1.50317597,1
global_gas_total,189136,1
global_voltage,239.085373,1
global_lighting_power,44,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
office_desk_plug_consumption,18,1
kitchen_dishwasher_voltage,237.23,1
livingroom_tv_plug_consumption,0,1
kitchen_washingmachine_voltage,236.68,1
livingroom_table_plug_consumption,0,1
global_lighting_power,44,1
livingroom_heater2_command,0,1
global_active_energy,2940.261,1
bedroom_heater1_effective_mode,1,1
office_desk_plug_consumption,22,1
office_desk_plug_consumption,27,1
global_shutters_voltage,237.59,1
office_desk_plug_consumption,17,1
livingroom_couch_plug_consumption,0,1
livingroom_tv_plug_consumption,1,1
livingroom_heater2_temperature,19.3,1
livingroom_table_plug_consumption,0,1
livingroom_table_plug_consumption,0,1
office_desk_plug_consumption,26,1
livingroom_tv_status,OFF,1
livingroom_tv_plug_consumption,0,1
bedroom_CO2,741.76,1
livingroom_table_plug_consumption,0,1
kitchen_oven_power,0,1
kitchen_fridge_current,0,1
livingroom_couch_plug_consumption,0,1
global_shutters_total_energy,3617,1
livingroom_tv_status,OFF,1
office_desk_plug_consumption,17,1
global_power_factor,1.07040691,1
livingroom_couch_noise,0.94109,1
kitchen_hood_partial_energy,468,1
office_desk_plug_consumption,16,1
office_presence,OFF,1
global_frequency,49.99617,1
global_current,1.57857728,1
global_active_energy,2940.785,1
livingroom_couch_plug_consumption,0,1
livingroom_table_noise,0.140452,1
livingroom_table_plug_consumption,0,1
office_tv_plug_consumption,0,1
livingroom_tv_plug_consumption,0,1
livingroom_couch_noise,0.160083,1
global_frequency,49.9783363,1
livingroom_table_plug_consumption,0,1
global_active_energy,2939.661,1
bedroom_heater2_temperature,19.6,1
livingroom_tv_plug_consumption,1,1
